iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.001276512,0.000266892,3.839e-06,0,0.001547243
2,0,0,0.001079087,0.000287436,3.464e-06,0,0.001369987
3,0,0,0.001075343,0.000202382,3.122e-06,0,0.001280847
4,0,0,0.001112491,0.00019176,6.89e-06,0,0.001311141
5,0,0,0.001111177,0.000216999,3.192e-06,0,0.001331368
6,0,0,0.001190534,0.000213254,3.392e-06,0,0.00140718
7,0,0,0.001048714,0.00016388,3.13e-06,0,0.001215724
8,0,0,0.001017664,0.000163245,3.068e-06,0,0.001183977
9,0,0,0.001014395,0.000147112,2.998e-06,0,0.001164505
10,0,0,0.001000659,0.000144779,2.932e-06,0,0.00114837
11,0,0,0.000993982,0.000169246,3.023e-06,0,0.001166251
12,0,0,0.001108267,0.000144312,3.447e-06,0,0.001256026
13,0,0,0.00106204,0.000132725,3.129e-06,0,0.001197894
14,0,0,0.001020477,0.000102985,3.075e-06,0,0.001126537
15,0,0,0.001012806,0.000129539,3.298e-06,0,0.001145643
16,0,0,0.001053669,9.6147e-05,3.27e-06,0,0.001153086
17,0,0,0.00101655,0.000114482,3.149e-06,0,0.001134181
18,0,0,0.001013655,9.6314e-05,2.95e-06,0,0.001112919
19,0,0,0.001033887,0.000107782,3.156e-06,0,0.001144825
20,0,0,0.001151604,0.00014745,3.132e-06,0,0.001302186
21,0,0,0.001103977,0.000143322,3.225e-06,0,0.001250524
22,0,0,0.00101471,0.000133406,5.699e-06,0,0.001153815
23,0,0,0.001053824,0.000111127,3.09e-06,0,0.001168041
24,0,0,0.001025678,0.000135768,3.151e-06,0,0.001164597
25,0,0,0.00102335,0.000108979,3.052e-06,0,0.001135381
26,0,0,0.001014554,0.000109858,3.066e-06,0,0.001127478
27,0,0,0.001014072,0.000132856,3.165e-06,0,0.001150093
28,0,0,0.001015592,0.000131269,3.096e-06,0,0.001149957
29,0,0,0.001015433,0.000130816,3.274e-06,0,0.001149523
30,0,0,0.001047888,0.000132179,3.175e-06,0,0.001183242
31,0,0,0.001016612,0.000144402,3.392e-06,0,0.001164406
32,0,0,0.000997153,0.000103576,3.173e-06,0,0.001103902
33,0,0,0.001009441,0.00013996,2.986e-06,0,0.001152387
34,0,0,0.00110424,0.000135891,3.244e-06,0,0.001243375
35,0,0,0.001047333,0.000120643,3.07e-06,0,0.001171046
36,0,0,0.00103489,0.000102527,3.107e-06,0,0.001140524
37,0,0,0.001035451,0.000122486,3e-06,0,0.001160937
38,0,0,0.001023268,9.7997e-05,2.988e-06,0,0.001124253
39,0,0,0.001018919,9.854e-05,2.902e-06,0,0.001120361
40,0,0,0.001010257,9.8189e-05,3.203e-06,0,0.001111649
41,0,0,0.001005229,9.8511e-05,3.137e-06,0,0.001106877
42,0,0,0.001015516,9.9123e-05,2.962e-06,0,0.001117601
43,0,0,0.001037007,9.9646e-05,2.998e-06,0,0.001139651
44,0,0,0.001016333,0.000107486,3.121e-06,0,0.00112694
45,0,0,0.001049558,0.000122523,2.983e-06,0,0.001175064
46,0,0,0.001014835,0.000100167,3.013e-06,0,0.001118015
47,0,0,0.001025236,0.00011868,2.985e-06,0,0.001146901
48,0,0,0.001100171,0.000225132,3.291e-06,0,0.001328594
49,0,0,0.001096216,0.000261454,3.571e-06,0,0.001361241
50,0,0,0.001111405,0.000154969,3.118e-06,0,0.001269492
51,0,0,0.001027368,0.00017199,3.162e-06,0,0.00120252
52,0,0,0.00104045,0.000147014,2.968e-06,0,0.001190432
53,0,0,0.001029071,0.000146133,2.943e-06,0,0.001178147
54,0,0,0.001036263,0.000161648,2.972e-06,0,0.001200883
55,0,0,0.001042804,0.000147283,3.041e-06,0,0.001193128
56,0,0,0.001063079,0.000145207,2.842e-06,0,0.001211128
57,0,0,0.001045186,0.000142767,2.897e-06,0,0.00119085
58,0,0,0.001078752,0.000170532,5.872e-06,0,0.001255156
59,0,0,0.001031725,0.000159695,2.975e-06,0,0.001194395
60,0,0,0.001029239,0.000140906,3.079e-06,0,0.001173224
61,0,0,0.001055998,0.000147494,3.089e-06,0,0.001206581
